time_h,centre_C_kg_per_kg,surface_C_kg_per_kg
1.85,2.2376087520106425,1.2658254173600059
1.8666666666666667,2.230203872848048,1.261913823162717
1.8833333333333333,2.2227907251218557,1.2580372654237284
1.9,2.2153717476503876,1.2541488516859172
1.9166666666666667,2.207949333234676,1.250297068298099
1.9333333333333333,2.2005255965342045,1.2464908889864972
1.95,2.1931024844194247,1.2426599959752902
1.9666666666666666,2.1856815714239914,1.238802281566601
1.9833333333333334,2.1782641380719507,1.2349494798290928
2.0,2.170851534319539,1.231092609907377
2.0166666666666666,2.163445332275049,1.2272404427075043
2.033333333333333,2.156047127228397,1.2233483320392236
2.05,2.1486584005162936,1.2194606214148924
2.066666666666667,2.141280625362367,1.2155668354871034
2.0833333333333335,2.133915483653299,1.2116950442662673
2.1,2.126564671030787,1.2078460775184008
2.1166666666666667,2.1192297590800866,1.2039603247386894
2.1333333333333333,2.1119120095199118,1.2000756499608072
2.15,2.1046124806518316,1.196233796242064
2.1666666666666665,2.0973322932322676,1.1923825357412408
2.183333333333333,2.090072513588009,1.1885702205040831
2.2,2.0828338884139312,1.184788137398083
2.216666666666667,2.075616962949656,1.1809540120636617
2.2333333333333334,2.068421975974094,1.1771286094287314
2.25,2.0612491483066497,1.1732960460902286
2.2666666666666666,2.0540989955989586,1.1694929671696737
2.283333333333333,2.0469721863825714,1.1657205242990618
2.3,2.039869462787809,1.1619458546964851
2.316666666666667,2.0327912150848926,1.1581331301233535
2.3333333333333335,2.025737632442112,1.1543151805982343
2.35,2.018709005107746,1.15053219124504
2.3666666666666667,2.011705945043919,1.1467827505834192
2.3833333333333333,2.004729079104424,1.1430360064493363
2.4,1.99777871549813,1.1392704085389387
2.4166666666666665,1.9908548262598793,1.1354798486035595
2.433333333333333,1.9839574473976345,1.131690862725374
2.45,1.9770869240603413,1.1279128674496677
2.466666666666667,1.9702438238016287,1.124165882513393
2.4833333333333334,1.963428670627269,1.1203801740292123
2.5,1.9566417548017259,1.1166476186266852
2.5166666666666666,1.94988331543609,1.1130026280931835
2.533333333333333,1.9431536402938663,1.1092956337280464
2.55,1.936452547131736,1.1055541738306809
2.566666666666667,1.9297795645028397,1.1018260912984077
2.5833333333333335,1.9231346284992885,1.0981283758875484
2.6,1.9165179470937677,1.094431636921403
2.6166666666666667,1.9099297914423292,1.0907448310724024
2.6333333333333333,1.9033702565676307,1.0870982741780815
2.65,1.896839336447123,1.0834585709015174
2.6666666666666665,1.8903368731828538,1.0797855739780438
2.683333333333333,1.8838625360980288,1.0761346954561348
